station_name,city,zip,county,level2_ports,dcfc_ports,total_ports,likely_busy_score
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
LADWP - Palmetto Center,Los Angeles,90013,Los Angeles,27,0,27,6.75
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
City of Pasadena - Holly Street Garage,Pasadena,91103,Los Angeles,26,0,26,6.5
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
LADWP - Haynes Power Plant,Long Beach,90803,Los Angeles,19,1,20,6.25
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
City of Santa Monica - Civic Parking Garage,Santa Monica,90401,Los Angeles,12,2,14,6.0
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
LADWP - Scattergood Generating Facility,Playa Del Rey,90293,Los Angeles,21,0,21,5.25
